kx,ky,Hk,Vx,Vy
0.0,0.0,-65.5162807596007,141.12645883028608,198.8285313335137
0.0,0.0,65.79260814657565,-96.8977774070019,16.90225666140284
0.0013470750253458106,-1.559094135849333e-5,-65.21475557586112,311.64073530128314,170.66332176835195
0.0013470750253458106,-1.559094135849333e-5,65.57366221171867,-224.34672079211734,29.649735618111333
0.0026941500506916212,-3.118188271698666e-5,-64.68186666520029,482.46302497596446,145.15457458879285
0.0026941500506916212,-3.118188271698666e-5,65.1962628669836,-331.76359497693284,46.91605174900645
0.004041225076037432,-4.677282407547999e-5,-63.923418226927936,644.5464184003744,122.43883137293952
0.004041225076037432,-4.677282407547999e-5,64.68708419092664,-419.78593770894935,68.17343347763047
0.0053883001013832425,-6.236376543397332e-5,-62.956496823690756,790.463959197729,102.48524733543563
0.0053883001013832425,-6.236376543397332e-5,64.07103409124434,-490.2744487068583,92.67120643235562
0.006735375126729053,-7.795470679246666e-5,-61.806385699073886,915.5766122425742,85.12969125507661
0.006735375126729053,-7.795470679246666e-5,63.37012122256665,-545.5924152461879,119.57204311110571
0.008082450152074865,-9.354564815095999e-5,-60.5026180836838,1018.1489899277373,70.12227628441197
0.008082450152074865,-9.354564815095999e-5,62.603120182515596,-588.1406923035491,148.0481802040549
0.009429525177420675,-0.00010913658950945332,-59.075443560958234,1098.7033651996226,57.174095851045145
0.009429525177420675,-0.00010913658950945332,61.785704610647045,-620.1151427182244,177.33826785888812
0.010776600202766485,-0.00012472753086794665,-57.55338606854782,1159.1267253801896,45.993741542260324
0.010776600202766485,-0.00012472753086794665,60.93079784296221,-643.4128319863089,206.77484223910662
0.012123675228112295,-0.00014031847222643998,-55.961949932993164,1201.9008066016054,36.31063042932977
0.012123675228112295,-0.00014031847222643998,60.04898739971843,-659.6214616794867,235.79301841492355
0.013470750253458105,-0.0001559094135849333,-54.323194601994544,1229.588655082468,27.886755181480545
0.013470750253458105,-0.0001559094135849333,59.14892358124136,-670.0478463982305,263.9284509748399
