kx,ky,Hk,Vx,Vy
0.0,0.0,-65.54087502043231,62.777906752498765,235.6981173337277
0.0,0.0,65.85270667554042,23.754524277241064,5.31751434222599
0.001360611740067487,-1.797782939407833e-5,-65.34416189780106,233.80824123634218,203.84356742270833
0.001360611740067487,-1.797782939407833e-5,65.78418519280328,-121.15536008785097,13.32506474894858
0.002721223480134974,-3.595565878815666e-5,-64.9095421332637,410.1546126789315,174.41837885829472
0.002721223480134974,-3.595565878815666e-5,65.53149723206292,-246.3362749031925,26.310823657195996
0.004081835220202461,-5.393348818223499e-5,-64.23620333873404,582.3888572409406,147.73396458709627
0.004081835220202461,-5.393348818223499e-5,65.12221686032524,-350.98227757539263,44.06709595619558
0.005442446960269948,-7.191131757631332e-5,-63.33592924579159,741.7682823944648,123.92896872636908
0.005442446960269948,-7.191131757631332e-5,64.58360959909393,-436.2074223490371,66.00498392422176
0.006803058700337435,-8.988914697039165e-5,-62.230922859208675,881.9312262627421,102.97408971292498
0.006803058700337435,-8.988914697039165e-5,63.94064757946262,-504.15205978176715,91.31848637290194
0.008163670440404922,-0.00010786697636446999,-60.94996769048579,999.5835423996357,84.70380736267484
0.008163670440404922,-0.00010786697636446999,63.21510850042348,-557.3041178789425,119.12365918635223
0.009524282180472408,-0.0001258448057585483,-59.52438138799948,1094.172389769305,68.86352613617797
0.009524282180472408,-0.0001258448057585483,62.425410081829256,-598.0898543800682,148.55407787464657
0.010884893920539896,-0.00014382263515262664,-57.984840606699706,1167.027071867234,55.157365892438264
0.010884893920539896,-0.00014382263515262664,61.58684640813529,-628.6771567964457,178.816156127137
0.012245505660607383,-0.00016180046454670498,-56.35944556012906,1220.462863070025,43.286020390413945
0.012245505660607383,-0.00016180046454670498,60.71199205072935,-650.9121770268342,209.21543634590267
0.01360611740067487,-0.0001797782939407833,-54.672866919921844,1257.1094810549976,32.971067138268026
0.01360611740067487,-0.0001797782939407833,59.81113847689474,-666.3262900482531,239.16459087177333
0.014966729140742357,-0.00019775612333486163,-52.94622001369194,1279.5094621750293,23.96725769270874
0.014966729140742357,-0.00019775612333486163,58.89269693065246,-676.1734209506025,268.18099616563484
0.016327340880809844,-0.00021573395272893997,-51.197333255485304,1289.927226262008,16.06636161609948
0.016327340880809844,-0.00021573395272893997,57.96354313600246,-681.4758727860508,295.87891947688723
0.017687952620877332,-0.00023371178212301829,-49.44117829682057,1290.2900822757863,9.096045097942515
0.017687952620877332,-0.00023371178212301829,57.02930039128675,-683.068215060575,321.9593126659965
0.019048564360944816,-0.0002516896115170966,-47.69032722393614,1282.1990019623163,2.9163366320379533
0.019048564360944816,-0.0002516896115170966,56.094567007451005,-681.6351419918216,346.1989104298283
0.020409176101012304,-0.00026966744091117494,-45.955371082473434,1266.9696938255615,-2.5847418352783946
0.020409176101012304,-0.00026966744091117494,55.16309715639885,-677.7423876145484,368.4395604078631
0.02176978784107979,-0.0002876452703052533,-44.24527490842158,1245.6822368532403,-7.495529804106864
0.02176978784107979,-0.0002876452703052533,54.237944325595905,-671.8611926799797,388.5782693113507
0.02313039958114728,-0.0003056230996993316,-42.56766573293409,1219.2287482500046,-11.884683047226092
0.02313039958114728,-0.0003056230996993316,53.32157548597098,-664.3873178072449,406.5581949500947
0.024491011321214767,-0.00032360092909340996,-40.929059645733986,1188.3548203489436,-15.804602686477676
0.024491011321214767,-0.00032360092909340996,52.415962644862674,-655.6556690767825,422.3606665188431
0.02585162306128225,-0.00034157875848748825,-39.33503739206397,1153.6936246908656,-19.294343984928748
0.02585162306128225,-0.00034157875848748825,51.522657065140095,-645.9514962993283,435.99822875169247
0.02721223480134974,-0.0003595565878815666,-37.79037836487082,1115.793010960462,-22.382066602164194
0.02721223480134974,-0.0003595565878815666,50.64285023342623,-635.5189625802149,447.50865467974404
0.028572846541417226,-0.0003775344172756449,-36.2991619721994,1075.1364667528635,-25.08710429135097
0.028572846541417226,-0.0003775344172756449,49.77742468710302,-624.5677213684397,456.94984320968166
0.029933458281484714,-0.00039551224666972327,-34.86484406982592,1032.1589216463774,-27.421728542975757
0.029933458281484714,-0.00039551224666972327,48.92699704521132,-613.2779952361489,464.3955038966695
0.0312940700215522,-0.0004134900760638016,-33.490314838010946,987.2583209627854,-29.392668700488503
0.0312940700215522,-0.0004134900760638016,48.091954999534636,-601.8045346705773,469.93152736970745
0.03265468176161969,-0.00043146790545787995,-32.17794329662895,940.8037801096177,-31.002436487576677
0.03265468176161969,-0.00043146790545787995,47.272489574000744,-590.2797438521272,473.65294267722834
0.03401529350168717,-0.00044944573485195823,-30.929612630424344,893.1410121668702,-32.2504886988448
0.03401529350168717,-0.00044944573485195823,46.468623621816285,-578.8161899681919,475.6613700175111
0.035375905241754664,-0.00046742356424603657,-29.746749625300282,844.5956185657344,-33.13424949527709
0.035375905241754664,-0.00046742356424603657,45.68023727489925,-567.5086588663307,476.0628871372547
0.03673651698182215,-0.0004854013936401149,-28.630350772923144,795.4747486452699,-33.650003999383756
0.03673651698182215,-0.0004854013936401149,44.90709086910021,-556.4358789781727,474.9662387726573
0.03809712872188963,-0.0005033792230341932,-27.58100696070749,746.0675652583218,-33.793667952663434
0.03809712872188963,-0.0005033792230341932,44.14884572611796,-545.6620043169543,472.48132985859746
0.03945774046195712,-0.0005213570524282715,-26.598928110029448,696.6448951745091,-33.56143405468595
0.03945774046195712,-0.0005213570524282715,43.4050830673275,-535.2379235319086,468.7179541061829
0.04081835220202461,-0.0005393348818223499,-25.683968646650357,647.4583899074127,-32.95029401861985
0.04081835220202461,-0.0005393348818223499,42.6753212574069,-525.2024436657756,463.7847194407816
0.0421789639420921,-0.0005573127112164282,-24.835654279310873,598.7394712990205,-31.958435953276314
0.0421789639420921,-0.0005573127112164282,41.95903152012953,-515.5833830758202,457.7881403865809
0.04353957568215958,-0.0005752905406105066,-24.053210223968527,550.698284973862,-30.585518890947686
0.04353957568215958,-0.0005752905406105066,41.25565223007333,-506.39859698924784,450.8318746210898
0.04490018742222707,-0.0005932683700045849,-23.335590742466735,503.52283347617606,-28.83282951956581
0.04490018742222707,-0.0005932683700045849,40.564601858429775,-497.65695069268384,443.0160865730291
0.04626079916229456,-0.0006112461993986632,-22.681509664945708,457.37841058825694,-26.703329830497438
0.04626079916229456,-0.0006112461993986632,39.88529063554281,-489.3592489160027,434.436925167264
0.04762141090236204,-0.0006292240287927416,-22.089471432603567,412.40741077857393,-24.201607892188846
0.04762141090236204,-0.0006292240287927416,39.21713098480056,-481.4991252041261,425.18610577336455
0.04898202264242953,-0.0006472018581868199,-21.55780212630644,368.72954491685425,-21.33374684571449
0.04898202264242953,-0.0006472018581868199,38.55954677990212,-474.06389169714157,415.3505882821897
0.05034263438249702,-0.0006651796875808983,-21.084679929412758,326.44245705957206,-18.107129175657718
0.05034263438249702,-0.0006651796875808983,37.911981478745446,-467.0353475260456,405.01234423692426
0.0517032461225645,-0.0006831575169749765,-20.668164500389537,285.62270844414775,-14.530194182385406
0.0517032461225645,-0.0006831575169749765,37.27390519068179,-460.3905427733953,394.24820630697144
0.05306385786263199,-0.0007011353463690548,-20.306224791359227,246.32707433535262,-10.612166365732529
0.05306385786263199,-0.0007011353463690548,36.64482073856465,-454.1024944549791,383.12979333137747
0.05442446960269948,-0.0007191131757631332,-19.996764931806972,208.59408684478822,-6.362771243789462
0.05442446960269948,-0.0007191131757631332,36.02426878196618,-448.14085107376496,371.72350386418486
0.05578508134276697,-0.0007370910051572115,-19.73764789175027,172.44575151233124,-1.7919531802450117
0.05578508134276697,-0.0007370910051572115,35.41183207243372,-442.4725028172264,360.0905707867434
0.05714569308283445,-0.0007550688345512899,-19.526716736838416,137.88936609643983,3.090392670933977
0.05714569308283445,-0.0007550688345512899,34.80713891527605,-437.062135266469,348.28716923190507
0.058506304822901936,-0.0007730466639453682,-19.3618133818917,104.91937525491451,8.274664917039479
0.058506304822901936,-0.0007730466639453682,34.20986591475795,-431.8727254323872,336.3645698758206
0.05986691656296943,-0.0007910244933394465,-19.240794834066048,73.51920315552078,13.751770334774138
0.05986691656296943,-0.0007910244933394465,33.61974008068612,-426.86597992462475,324.36932964188117
0.06122752830303691,-0.0008090023227335249,-19.161546988834285,43.66301619428019,19.513304078058862
